CD_GEOCODD,NM_UF,NM_LOCALID,LONG,LAT,ALT,WMO,UF,REGIAO
350945205,SÃO PAULO,CAMPINA DO MONTE ALEGRE,-48.480399,-23.584077,609,SIM_003373,SE,NE
350950205,SÃO PAULO,CAMPINAS,-47.060156,-22.907342,688,SIM_003374,SE,NE
350960105,SÃO PAULO,CAMPO LIMPO PAULISTA,-46.763819,-23.209396,765,SIM_003375,SE,NE
350970005,SÃO PAULO,CAMPOS DO JORDÃO,-45.589202,-22.740092,1639,SIM_003376,SE,NE
350980905,SÃO PAULO,CAMPOS NOVOS PAULISTA,-50.001795,-22.599749,478,SIM_003377,SE,NE
350990805,SÃO PAULO,CANANÉIA,-47.928483,-25.016908,7,SIM_003378,SE,NE
350995705,SÃO PAULO,CANAS,-45.056976,-22.690669,524,SIM_003379,SE,NE
351000505,SÃO PAULO,CÂNDIDO MOTA,-50.388393,-22.746925,483,SIM_003380,SE,NE
351010405,SÃO PAULO,CÂNDIDO RODRIGUES,-48.634039,-21.322614,610,SIM_003381,SE,NE
351015305,SÃO PAULO,CANITAR,-49.785432,-23.009837,500,SIM_003382,SE,NE
351020305,SÃO PAULO,CAPÃO BONITO,-48.351435,-24.006801,705,SIM_003383,SE,NE
351030205,SÃO PAULO,CAPELA DO ALTO,-47.736118,-23.469903,612,SIM_003384,SE,NE
351040105,SÃO PAULO,CAPIVARI,-47.502206,-22.999549,526,SIM_003385,SE,NE
351050005,SÃO PAULO,CARAGUATATUBA,-45.410818,-23.622007,3,SIM_003386,SE,NE
351060905,SÃO PAULO,CARAPICUÍBA,-46.841445,-23.535249,785,SIM_003387,SE,NE
351070805,SÃO PAULO,CARDOSO,-49.914942,-20.080992,427,SIM_003388,SE,NE
351080705,SÃO PAULO,CASA BRANCA,-47.079758,-21.777987,718,SIM_003389,SE,NE
351090605,SÃO PAULO,CÁSSIA DOS COQUEIROS,-47.167106,-21.285000,881,SIM_003390,SE,NE
351100305,SÃO PAULO,CASTILHO,-51.489407,-20.872027,378,SIM_003391,SE,NE
351110205,SÃO PAULO,CATANDUVA,-48.975871,-21.139539,524,SIM_003392,SE,NE
351120105,SÃO PAULO,CATIGUÁ,-49.057742,-21.048580,507,SIM_003393,SE,NE
351130005,SÃO PAULO,CEDRAL,-49.272842,-20.904232,566,SIM_003394,SE,NE
351140905,SÃO PAULO,CERQUEIRA CÉSAR,-49.165330,-23.034797,734,SIM_003395,SE,NE
351150805,SÃO PAULO,CERQUILHO,-47.737531,-23.168672,574,SIM_003396,SE,NE
351160705,SÃO PAULO,CESÁRIO LANGE,-47.952111,-23.224732,595,SIM_003397,SE,NE
351170605,SÃO PAULO,CHARQUEADA,-47.775700,-22.508882,598,SIM_003398,SE,NE
351190405,SÃO PAULO,CLEMENTINA,-50.450349,-21.560310,461,SIM_003399,SE,NE
351200105,SÃO PAULO,COLINA,-48.539738,-20.718734,590,SIM_003400,SE,NE
351210005,SÃO PAULO,COLÔMBIA,-48.687484,-20.171559,475,SIM_003401,SE,NE
351220905,SÃO PAULO,CONCHAL,-47.174376,-22.330076,591,SIM_003402,SE,NE
351230805,SÃO PAULO,CONCHAS,-48.009892,-23.012958,494,SIM_003403,SE,NE
351240705,SÃO PAULO,CORDEIRÓPOLIS,-47.458283,-22.481707,660,SIM_003404,SE,NE
351250605,SÃO PAULO,COROADOS,-50.287296,-21.354053,406,SIM_003405,SE,NE
351260505,SÃO PAULO,CORONEL MACEDO,-49.318912,-23.632235,599,SIM_003406,SE,NE
351270405,SÃO PAULO,CORUMBATAÍ,-47.626610,-22.218997,601,SIM_003407,SE,NE
351280305,SÃO PAULO,COSMÓPOLIS,-47.196771,-22.645785,581,SIM_003408,SE,NE
351290205,SÃO PAULO,COSMORAMA,-49.778860,-20.477035,509,SIM_003409,SE,NE
351300905,SÃO PAULO,COTIA,-46.931846,-23.603514,850,SIM_003410,SE,NE
351310805,SÃO PAULO,CRAVINHOS,-47.730042,-21.340431,794,SIM_003411,SE,NE
351320705,SÃO PAULO,CRISTAIS PAULISTA,-47.423806,-20.402492,990,SIM_003412,SE,NE
351330605,SÃO PAULO,CRUZÁLIA,-50.793666,-22.745499,361,SIM_003413,SE,NE
351340505,SÃO PAULO,CRUZEIRO,-44.961732,-22.577750,521,SIM_003414,SE,NE
351350405,SÃO PAULO,CUBATÃO,-46.420032,-23.883839,6,SIM_003415,SE,NE
351360305,SÃO PAULO,CUNHA,-44.958027,-23.074750,939,SIM_003416,SE,NE
351370205,SÃO PAULO,DESCALVADO,-47.620664,-21.909083,688,SIM_003417,SE,NE
351380105,SÃO PAULO,DIADEMA,-46.623381,-23.689295,812,SIM_003418,SE,NE
351385005,SÃO PAULO,DIRCE REIS,-50.606056,-20.464413,398,SIM_003419,SE,NE
351390005,SÃO PAULO,DIVINOLÂNDIA,-46.736870,-21.661622,1055,SIM_003420,SE,NE
351400705,SÃO PAULO,DOBRADA,-48.400243,-21.514804,569,SIM_003421,SE,NE
351410605,SÃO PAULO,DOIS CÓRREGOS,-48.382676,-22.367316,683,SIM_003422,SE,NE
351420505,SÃO PAULO,DOLCINÓPOLIS,-50.515363,-20.122871,466,SIM_003423,SE,NE
351430405,SÃO PAULO,DOURADO,-48.316236,-22.113167,707,SIM_003424,SE,NE
351440305,SÃO PAULO,DRACENA,-51.534050,-21.486138,414,SIM_003425,SE,NE
351450205,SÃO PAULO,DUARTINA,-49.405045,-22.414881,508,SIM_003426,SE,NE
351460105,SÃO PAULO,DUMONT,-47.970843,-21.233326,624,SIM_003427,SE,NE
351470005,SÃO PAULO,ECHAPORÃ,-50.207006,-22.424997,684,SIM_003428,SE,NE
351480905,SÃO PAULO,ELDORADO,-48.103228,-24.525387,27,SIM_003429,SE,NE
351490805,SÃO PAULO,ELIAS FAUSTO,-47.376774,-23.042537,572,SIM_003430,SE,NE
351492405,SÃO PAULO,ELISIÁRIO,-49.110836,-21.164429,508,SIM_003431,SE,NE
351495705,SÃO PAULO,EMBAÚBA,-48.832620,-20.982668,546,SIM_003432,SE,NE
351500405,SÃO PAULO,EMBU,-46.850860,-23.647313,791,SIM_003433,SE,NE
351510305,SÃO PAULO,EMBU-GUAÇU,-46.817109,-23.831829,765,SIM_003434,SE,NE
351512905,SÃO PAULO,EMILIANÓPOLIS,-51.480431,-21.831309,340,SIM_003435,SE,NE
351515205,SÃO PAULO,ENGENHEIRO COELHO,-47.213080,-22.491190,629,SIM_003436,SE,NE
351518605,SÃO PAULO,ESPÍRITO SANTO DO PINHAL,-46.745514,-22.197053,877,SIM_003437,SE,NE
351519405,SÃO PAULO,ESPÍRITO SANTO DO TURVO,-49.429825,-22.694973,499,SIM_003438,SE,NE
351520205,SÃO PAULO,ESTRELA D'OESTE,-50.405467,-20.286082,486,SIM_003439,SE,NE
351530105,SÃO PAULO,ESTRELA DO NORTE,-51.664176,-22.490599,385,SIM_003440,SE,NE
351535005,SÃO PAULO,EUCLIDES DA CUNHA PAULISTA,-52.590898,-22.554997,305,SIM_003441,SE,NE
351540005,SÃO PAULO,FARTURA,-49.512053,-23.388961,505,SIM_003442,SE,NE
351550905,SÃO PAULO,FERNANDÓPOLIS,-50.248748,-20.282383,538,SIM_003443,SE,NE
351560805,SÃO PAULO,FERNANDO PRESTES,-48.692273,-21.267122,539,SIM_003444,SE,NE
351565705,SÃO PAULO,FERNÃO,-49.519841,-22.359138,557,SIM_003445,SE,NE
351570705,SÃO PAULO,FERRAZ DE VASCONCELOS,-46.366553,-23.541545,766,SIM_003446,SE,NE
351580605,SÃO PAULO,FLORA RICA,-51.382301,-21.676734,386,SIM_003447,SE,NE
351590505,SÃO PAULO,FLOREAL,-50.145689,-20.674031,506,SIM_003448,SE,NE
351600205,SÃO PAULO,FLÓRIDA PAULISTA,-51.168876,-21.613428,449,SIM_003449,SE,NE
351610105,SÃO PAULO,FLORÍNIA,-50.724822,-22.903569,389,SIM_003450,SE,NE
351620005,SÃO PAULO,FRANCA,-47.402332,-20.536097,996,SIM_003451,SE,NE
351630905,SÃO PAULO,FRANCISCO MORATO,-46.732527,-23.275825,860,SIM_003452,SE,NE
351640805,SÃO PAULO,FRANCO DA ROCHA,-46.727875,-23.320303,747,SIM_003453,SE,NE
351650705,SÃO PAULO,GABRIEL MONTEIRO,-50.555461,-21.528980,431,SIM_003454,SE,NE
351660605,SÃO PAULO,GÁLIA,-49.552111,-22.294019,561,SIM_003455,SE,NE
351670505,SÃO PAULO,GARÇA,-49.656530,-22.210709,679,SIM_003456,SE,NE
351680405,SÃO PAULO,GASTÃO VIDIGAL,-50.190220,-20.795239,420,SIM_003457,SE,NE
351685305,SÃO PAULO,GAVIÃO PEIXOTO,-48.495459,-21.840367,506,SIM_003458,SE,NE
351690305,SÃO PAULO,GENERAL SALGADO,-50.361814,-20.648369,506,SIM_003459,SE,NE
351700005,SÃO PAULO,GETULINA,-49.929284,-21.799831,489,SIM_003460,SE,NE
351710905,SÃO PAULO,GLICÉRIO,-50.208417,-21.379778,388,SIM_003461,SE,NE
351720805,SÃO PAULO,GUAIÇARA,-49.798762,-21.622143,455,SIM_003462,SE,NE
351730705,SÃO PAULO,GUAIMBÊ,-49.897178,-21.910921,481,SIM_003463,SE,NE
351740605,SÃO PAULO,GUAÍRA,-48.314470,-20.320144,517,SIM_003464,SE,NE
351750505,SÃO PAULO,GUAPIAÇU,-49.219146,-20.796449,501,SIM_003465,SE,NE
351760405,SÃO PAULO,GUAPIARA,-48.527681,-24.182527,766,SIM_003466,SE,NE
351770305,SÃO PAULO,GUARÁ,-47.824593,-20.427557,576,SIM_003467,SE,NE
351780205,SÃO PAULO,GUARAÇAÍ,-51.209106,-21.032881,440,SIM_003468,SE,NE
351790105,SÃO PAULO,GUARACI,-48.944503,-20.498809,484,SIM_003469,SE,NE
351800805,SÃO PAULO,GUARANI D'OESTE,-50.341534,-20.075706,503,SIM_003470,SE,NE
351810705,SÃO PAULO,GUARANTÃ,-49.594822,-21.895146,510,SIM_003471,SE,NE
351820605,SÃO PAULO,GUARARAPES,-50.642639,-21.253446,413,SIM_003472,SE,NE
351830505,SÃO PAULO,GUARAREMA,-46.041053,-23.415233,626,SIM_003473,SE,NE
351840405,SÃO PAULO,GUARATINGUETÁ,-45.191600,-22.817425,544,SIM_003474,SE,NE
351850305,SÃO PAULO,GUAREÍ,-48.184538,-23.373140,647,SIM_003475,SE,NE
351860205,SÃO PAULO,GUARIBA,-48.234057,-21.357996,613,SIM_003476,SE,NE
351870105,SÃO PAULO,GUARUJÁ,-46.249034,-23.995149,43,SIM_003477,SE,NE
351880005,SÃO PAULO,GUARULHOS,-46.531084,-23.468506,776,SIM_003478,SE,NE
351885905,SÃO PAULO,GUATAPARÁ,-48.037729,-21.491895,514,SIM_003479,SE,NE
351890905,SÃO PAULO,GUZOLÂNDIA,-50.661460,-20.650169,446,SIM_003480,SE,NE
351900605,SÃO PAULO,HERCULÂNDIA,-50.385522,-22.003747,512,SIM_003481,SE,NE
351905505,SÃO PAULO,HOLAMBRA,-47.059287,-22.641750,604,SIM_003482,SE,NE
351907105,SÃO PAULO,HORTOLÂNDIA,-47.221097,-22.858395,584,SIM_003483,SE,NE
351910505,SÃO PAULO,IACANGA,-49.016930,-21.891978,425,SIM_003484,SE,NE
351920405,SÃO PAULO,IACRI,-50.689200,-21.855061,497,SIM_003485,SE,NE
351925305,SÃO PAULO,IARAS,-49.156179,-22.871892,620,SIM_003486,SE,NE
351930305,SÃO PAULO,IBATÉ,-48.002388,-21.955602,831,SIM_003487,SE,NE
351940205,SÃO PAULO,IBIRÁ,-49.238862,-21.080537,457,SIM_003488,SE,NE
351950105,SÃO PAULO,IBIRAREMA,-50.079125,-22.814543,477,SIM_003489,SE,NE
351960005,SÃO PAULO,IBITINGA,-48.827695,-21.757083,494,SIM_003490,SE,NE
351970905,SÃO PAULO,IBIÚNA,-47.220491,-23.652632,871,SIM_003491,SE,NE
351980805,SÃO PAULO,ICÉM,-49.196120,-20.343505,458,SIM_003492,SE,NE
351990705,SÃO PAULO,IEPÊ,-51.077414,-22.663101,402,SIM_003493,SE,NE
352000405,SÃO PAULO,IGARAÇU DO TIETÊ,-48.557066,-22.511149,493,SIM_003494,SE,NE
352010305,SÃO PAULO,IGARAPAVA,-47.751067,-20.039613,609,SIM_003495,SE,NE
352020205,SÃO PAULO,IGARATÁ,-46.156314,-23.204843,741,SIM_003496,SE,NE
352030105,SÃO PAULO,IGUAPE,-47.553137,-24.706954,4,SIM_003497,SE,NE
352040005,SÃO PAULO,ILHABELA,-45.354057,-23.788653,87,SIM_003498,SE,NE
352042605,SÃO PAULO,ILHA COMPRIDA,-47.554317,-24.739240,7,SIM_003499,SE,NE
352044205,SÃO PAULO,ILHA SOLTEIRA,-51.344891,-20.429372,376,SIM_003500,SE,NE
352050905,SÃO PAULO,INDAIATUBA,-47.212309,-23.081646,631,SIM_003501,SE,NE
352060805,SÃO PAULO,INDIANA,-51.251759,-22.172093,468,SIM_003502,SE,NE
352070705,SÃO PAULO,INDIAPORÃ,-50.288981,-19.977543,457,SIM_003503,SE,NE
352080605,SÃO PAULO,INÚBIA PAULISTA,-50.964375,-21.769912,451,SIM_003504,SE,NE
352090505,SÃO PAULO,IPAUSSU,-49.626807,-23.052913,577,SIM_003505,SE,NE
352100205,SÃO PAULO,IPERÓ,-47.689894,-23.350277,582,SIM_003506,SE,NE
352110105,SÃO PAULO,IPEÚNA,-47.719096,-22.437300,632,SIM_003507,SE,NE
352115005,SÃO PAULO,IPIGUÁ,-49.388142,-20.661646,509,SIM_003508,SE,NE
352120005,SÃO PAULO,IPORANGA,-48.589601,-24.584460,79,SIM_003509,SE,NE
352130905,SÃO PAULO,IPUÃ,-48.017385,-20.441483,549,SIM_003510,SE,NE
352140805,SÃO PAULO,IRACEMÁPOLIS,-47.522247,-22.583037,612,SIM_003511,SE,NE
352150705,SÃO PAULO,IRAPUÃ,-49.408152,-21.276437,433,SIM_003512,SE,NE
352160605,SÃO PAULO,IRAPURU,-51.350173,-21.567476,426,SIM_003513,SE,NE
352170505,SÃO PAULO,ITABERÁ,-49.137133,-23.859811,606,SIM_003514,SE,NE
352180405,SÃO PAULO,ITAÍ,-49.081032,-23.419055,597,SIM_003515,SE,NE
352190305,SÃO PAULO,ITAJOBI,-49.054311,-21.315707,467,SIM_003516,SE,NE
352200005,SÃO PAULO,ITAJU,-48.805022,-21.984672,509,SIM_003517,SE,NE
352210905,SÃO PAULO,ITANHAÉM,-46.790991,-24.186121,6,SIM_003518,SE,NE
352215805,SÃO PAULO,ITAÓCA,-48.842856,-24.642594,170,SIM_003519,SE,NE
352220805,SÃO PAULO,ITAPECERICA DA SERRA,-46.850552,-23.715357,905,SIM_003520,SE,NE
352230705,SÃO PAULO,ITAPETININGA,-48.046143,-23.587872,668,SIM_003521,SE,NE
352240605,SÃO PAULO,ITAPEVA,-48.877389,-23.983438,690,SIM_003522,SE,NE
352250505,SÃO PAULO,ITAPEVI,-46.933373,-23.546934,743,SIM_003523,SE,NE
352260405,SÃO PAULO,ITAPIRA,-46.821248,-22.436005,648,SIM_003524,SE,NE
352265305,SÃO PAULO,ITAPIRAPUÃ PAULISTA,-49.172166,-24.571553,570,SIM_003525,SE,NE
352270305,SÃO PAULO,ITÁPOLIS,-48.813392,-21.594704,489,SIM_003526,SE,NE
352280205,SÃO PAULO,ITAPORANGA,-49.484396,-23.703500,545,SIM_003527,SE,NE
352290105,SÃO PAULO,ITAPUÍ,-48.718874,-22.232128,458,SIM_003528,SE,NE
352300805,SÃO PAULO,ITAPURA,-51.509969,-20.639826,299,SIM_003529,SE,NE
352310705,SÃO PAULO,ITAQUAQUECETUBA,-46.351603,-23.476897,762,SIM_003530,SE,NE
352320605,SÃO PAULO,ITARARÉ,-49.336120,-24.112138,734,SIM_003531,SE,NE
352330505,SÃO PAULO,ITARIRI,-47.175726,-24.292006,61,SIM_003532,SE,NE
352340405,SÃO PAULO,ITATIBA,-46.837558,-23.004853,766,SIM_003533,SE,NE
352350305,SÃO PAULO,ITATINGA,-48.613380,-23.104273,839,SIM_003534,SE,NE
352360205,SÃO PAULO,ITIRAPINA,-47.819885,-22.253968,762,SIM_003535,SE,NE
352370105,SÃO PAULO,ITIRAPUÃ,-47.219953,-20.642427,867,SIM_003536,SE,NE
352380005,SÃO PAULO,ITOBI,-46.973419,-21.734902,687,SIM_003537,SE,NE
352390905,SÃO PAULO,ITU,-47.299750,-23.265442,587,SIM_003538,SE,NE
352400605,SÃO PAULO,ITUPEVA,-47.055701,-23.153410,672,SIM_003539,SE,NE
352410505,SÃO PAULO,ITUVERAVA,-47.780416,-20.336288,609,SIM_003540,SE,NE
352420405,SÃO PAULO,JABORANDI,-48.413445,-20.687224,504,SIM_003541,SE,NE
352430305,SÃO PAULO,JABOTICABAL,-48.320350,-21.254471,594,SIM_003542,SE,NE
352440205,SÃO PAULO,JACAREÍ,-45.969593,-23.304880,572,SIM_003543,SE,NE
352450105,SÃO PAULO,JACI,-49.573345,-20.884085,541,SIM_003544,SE,NE
352460005,SÃO PAULO,JACUPIRANGA,-48.004705,-24.698150,44,SIM_003545,SE,NE
352470905,SÃO PAULO,JAGUARIÚNA,-46.982343,-22.706782,571,SIM_003546,SE,NE
352480805,SÃO PAULO,JALES,-50.550356,-20.267853,480,SIM_003547,SE,NE
352490705,SÃO PAULO,JAMBEIRO,-45.693655,-23.256577,702,SIM_003548,SE,NE
352500305,SÃO PAULO,JANDIRA,-46.905221,-23.529939,755,SIM_003549,SE,NE
352510205,SÃO PAULO,JARDINÓPOLIS,-47.765353,-21.022457,581,SIM_003550,SE,NE
352520105,SÃO PAULO,JARINU,-46.738271,-23.103063,794,SIM_003551,SE,NE
352530005,SÃO PAULO,JAÚ,-48.558141,-22.295791,526,SIM_003552,SE,NE
352540905,SÃO PAULO,JERIQUARA,-47.588744,-20.312042,863,SIM_003553,SE,NE
352550805,SÃO PAULO,JOANÓPOLIS,-46.273417,-22.930678,924,SIM_003554,SE,NE
352560705,SÃO PAULO,JOÃO RAMALHO,-50.768535,-22.251046,553,SIM_003555,SE,NE
352570605,SÃO PAULO,JOSÉ BONIFÁCIO,-49.686283,-21.053719,444,SIM_003556,SE,NE
352580505,SÃO PAULO,JÚLIO MESQUITA,-49.790794,-22.013169,539,SIM_003557,SE,NE
352585405,SÃO PAULO,JUMIRIM,-47.798174,-23.082560,554,SIM_003558,SE,NE
352590405,SÃO PAULO,JUNDIAÍ,-46.885274,-23.187668,760,SIM_003559,SE,NE
352600105,SÃO PAULO,JUNQUEIRÓPOLIS,-51.434012,-21.511276,429,SIM_003560,SE,NE
352610005,SÃO PAULO,JUQUIÁ,-47.635342,-24.320703,25,SIM_003561,SE,NE
352620905,SÃO PAULO,JUQUITIBA,-47.081594,-23.935689,717,SIM_003562,SE,NE
352630805,SÃO PAULO,LAGOINHA,-45.190811,-23.086921,897,SIM_003563,SE,NE
352640705,SÃO PAULO,LARANJAL PAULISTA,-47.833781,-23.054012,546,SIM_003564,SE,NE
352650605,SÃO PAULO,LAVÍNIA,-51.040502,-21.164857,462,SIM_003565,SE,NE
352660505,SÃO PAULO,LAVRINHAS,-44.893110,-22.570096,556,SIM_003566,SE,NE
352670405,SÃO PAULO,LEME,-47.388708,-22.185436,628,SIM_003567,SE,NE
352680305,SÃO PAULO,LENÇÓIS PAULISTA,-48.798682,-22.597507,548,SIM_003568,SE,NE
352690205,SÃO PAULO,LIMEIRA,-47.401940,-22.562194,579,SIM_003569,SE,NE
352700905,SÃO PAULO,LINDÓIA,-46.661484,-22.520488,717,SIM_003570,SE,NE
352710805,SÃO PAULO,LINS,-49.751423,-21.672346,433,SIM_003571,SE,NE
352720705,SÃO PAULO,LORENA,-45.124248,-22.731693,530,SIM_003572,SE,NE
352725605,SÃO PAULO,LOURDES,-50.226660,-20.965391,399,SIM_003573,SE,NE
352730605,SÃO PAULO,LOUVEIRA,-46.946440,-23.086779,690,SIM_003574,SE,NE
352740505,SÃO PAULO,LUCÉLIA,-51.018349,-21.723416,465,SIM_003575,SE,NE
352750405,SÃO PAULO,LUCIANÓPOLIS,-49.523179,-22.431640,524,SIM_003576,SE,NE
352760305,SÃO PAULO,LUÍS ANTÔNIO,-47.700280,-21.551707,645,SIM_003577,SE,NE
352770205,SÃO PAULO,LUIZIÂNIA,-50.327639,-21.673603,413,SIM_003578,SE,NE
352780105,SÃO PAULO,LUPÉRCIO,-49.820325,-22.413815,670,SIM_003579,SE,NE
352790005,SÃO PAULO,LUTÉCIA,-50.389327,-22.343444,567,SIM_003580,SE,NE
352800705,SÃO PAULO,MACATUBA,-48.711405,-22.505550,542,SIM_003581,SE,NE
352810605,SÃO PAULO,MACAUBAL,-49.963498,-20.801314,516,SIM_003582,SE,NE
352820505,SÃO PAULO,MACEDÔNIA,-50.197628,-20.149998,516,SIM_003583,SE,NE
352830405,SÃO PAULO,MAGDA,-50.227537,-20.643481,502,SIM_003584,SE,NE
352840305,SÃO PAULO,MAIRINQUE,-47.184483,-23.547458,861,SIM_003585,SE,NE
352850205,SÃO PAULO,MAIRIPORÃ,-46.590196,-23.322459,793,SIM_003586,SE,NE
352860105,SÃO PAULO,MANDURI,-49.318113,-23.003346,707,SIM_003587,SE,NE
352870005,SÃO PAULO,MARABÁ PAULISTA,-51.968467,-22.110331,395,SIM_003588,SE,NE
352880905,SÃO PAULO,MARACAÍ,-50.668968,-22.610415,388,SIM_003589,SE,NE
352885805,SÃO PAULO,MARAPOAMA,-49.140001,-21.258762,451,SIM_003590,SE,NE
352890805,SÃO PAULO,MARIÁPOLIS,-51.182898,-21.794493,390,SIM_003591,SE,NE
352900505,SÃO PAULO,MARÍLIA,-49.951646,-22.214933,657,SIM_003592,SE,NE
352910405,SÃO PAULO,MARINÓPOLIS,-50.825677,-20.439399,408,SIM_003593,SE,NE
352920305,SÃO PAULO,MARTINÓPOLIS,-51.170768,-22.147832,497,SIM_003594,SE,NE
352930205,SÃO PAULO,MATÃO,-48.367748,-21.602995,578,SIM_003595,SE,NE
352940105,SÃO PAULO,MAUÁ,-46.458262,-23.669335,789,SIM_003596,SE,NE
352950005,SÃO PAULO,MENDONÇA,-49.582019,-21.180156,476,SIM_003597,SE,NE
352960905,SÃO PAULO,MERIDIANO,-50.181832,-20.354110,518,SIM_003598,SE,NE
352965805,SÃO PAULO,MESÓPOLIS,-50.622080,-19.967037,408,SIM_003599,SE,NE
352970805,SÃO PAULO,MIGUELÓPOLIS,-48.029334,-20.177129,513,SIM_003600,SE,NE
352980705,SÃO PAULO,MINEIROS DO TIETÊ,-48.451802,-22.411697,681,SIM_003601,SE,NE
352990605,SÃO PAULO,MIRACATU,-47.457104,-24.283929,34,SIM_003602,SE,NE
353000305,SÃO PAULO,MIRA ESTRELA,-50.138427,-19.980516,459,SIM_003603,SE,NE
353010205,SÃO PAULO,MIRANDÓPOLIS,-51.105640,-21.132087,412,SIM_003604,SE,NE
353020105,SÃO PAULO,MIRANTE DO PARANAPANEMA,-51.905794,-22.290559,438,SIM_003605,SE,NE
353030005,SÃO PAULO,MIRASSOL,-49.512139,-20.817004,590,SIM_003606,SE,NE
353040905,SÃO PAULO,MIRASSOLÂNDIA,-49.465520,-20.616857,528,SIM_003607,SE,NE
353050805,SÃO PAULO,MOCOCA,-47.007171,-21.468991,633,SIM_003608,SE,NE
353060705,SÃO PAULO,MOGI DAS CRUZES,-46.196760,-23.522707,749,SIM_003609,SE,NE
353070605,SÃO PAULO,MOGI GUAÇU,-46.944474,-22.365720,607,SIM_003610,SE,NE
353080505,SÃO PAULO,MOJI MIRIM,-46.956367,-22.432696,633,SIM_003611,SE,NE
353090405,SÃO PAULO,MOMBUCA,-47.567524,-22.926828,536,SIM_003612,SE,NE
353100105,SÃO PAULO,MONÇÕES,-50.096306,-20.850326,448,SIM_003613,SE,NE
353110005,SÃO PAULO,MONGAGUÁ,-46.619993,-24.094116,9,SIM_003614,SE,NE
353120905,SÃO PAULO,MONTE ALEGRE DO SUL,-46.681194,-22.681129,762,SIM_003615,SE,NE
353130805,SÃO PAULO,MONTE ALTO,-48.496651,-21.263864,722,SIM_003616,SE,NE
353140705,SÃO PAULO,MONTE APRAZÍVEL,-49.714116,-20.772140,480,SIM_003617,SE,NE
353150605,SÃO PAULO,MONTE AZUL PAULISTA,-48.642971,-20.903841,595,SIM_003618,SE,NE
353160505,SÃO PAULO,MONTE CASTELO,-51.565493,-21.298959,334,SIM_003619,SE,NE
353170405,SÃO PAULO,MONTEIRO LOBATO,-45.848152,-22.955011,654,SIM_003620,SE,NE
353180305,SÃO PAULO,MONTE MOR,-47.313269,-22.945522,548,SIM_003621,SE,NE
353190205,SÃO PAULO,MORRO AGUDO,-48.057594,-20.732663,555,SIM_003622,SE,NE
353200905,SÃO PAULO,MORUNGABA,-46.791344,-22.881031,789,SIM_003623,SE,NE
353205805,SÃO PAULO,MOTUCA,-48.150661,-21.507609,618,SIM_003624,SE,NE
353210805,SÃO PAULO,MURUTINGA DO SUL,-51.277138,-20.994298,402,SIM_003625,SE,NE
353215705,SÃO PAULO,NANTES,-51.238587,-22.620118,414,SIM_003626,SE,NE
353220705,SÃO PAULO,NARANDIBA,-51.524240,-22.404283,426,SIM_003627,SE,NE
353230605,SÃO PAULO,NATIVIDADE DA SERRA,-45.446400,-23.375787,750,SIM_003628,SE,NE
353240505,SÃO PAULO,NAZARÉ PAULISTA,-46.402590,-23.178696,787,SIM_003629,SE,NE
353250405,SÃO PAULO,NEVES PAULISTA,-49.630475,-20.843916,544,SIM_003630,SE,NE
353260305,SÃO PAULO,NHANDEARA,-50.040274,-20.694823,527,SIM_003631,SE,NE
353270205,SÃO PAULO,NIPOÃ,-49.780899,-20.913902,443,SIM_003632,SE,NE
353280105,SÃO PAULO,NOVA ALIANÇA,-49.507138,-21.013735,484,SIM_003633,SE,NE
353282705,SÃO PAULO,NOVA CAMPINA,-48.905738,-24.123210,830,SIM_003634,SE,NE
353284305,SÃO PAULO,NOVA CANAÃ PAULISTA,-50.948052,-20.386895,406,SIM_003635,SE,NE
353286805,SÃO PAULO,NOVA CASTILHO,-50.343906,-20.765655,408,SIM_003636,SE,NE
353290005,SÃO PAULO,NOVA EUROPA,-48.562140,-21.778923,498,SIM_003637,SE,NE
353300705,SÃO PAULO,NOVA GRANADA,-49.320093,-20.533154,550,SIM_003638,SE,NE
353310605,SÃO PAULO,NOVA GUATAPORANGA,-51.649833,-21.329937,382,SIM_003639,SE,NE
353320505,SÃO PAULO,NOVA INDEPENDÊNCIA,-51.490447,-21.104542,326,SIM_003640,SE,NE
353325405,SÃO PAULO,NOVAIS,-48.917064,-20.990358,543,SIM_003641,SE,NE
353330405,SÃO PAULO,NOVA LUZITÂNIA,-50.265827,-20.856611,437,SIM_003642,SE,NE
353340305,SÃO PAULO,NOVA ODESSA,-47.293635,-22.782795,561,SIM_003643,SE,NE
353350205,SÃO PAULO,NOVO HORIZONTE,-49.221750,-21.468475,457,SIM_003644,SE,NE
353360105,SÃO PAULO,NUPORANGA,-47.749105,-20.734000,783,SIM_003645,SE,NE
353370005,SÃO PAULO,OCAUÇU,-49.927373,-22.438860,526,SIM_003646,SE,NE
353380905,SÃO PAULO,ÓLEO,-49.340951,-22.944585,625,SIM_003647,SE,NE
353390805,SÃO PAULO,OLÍMPIA,-48.913492,-20.737284,500,SIM_003648,SE,NE
353400505,SÃO PAULO,ONDA VERDE,-49.299215,-20.612722,526,SIM_003649,SE,NE
353410405,SÃO PAULO,ORIENTE,-50.093585,-22.148599,603,SIM_003650,SE,NE
353420305,SÃO PAULO,ORINDIÚVA,-49.351818,-20.180197,449,SIM_003651,SE,NE
353430205,SÃO PAULO,ORLÂNDIA,-47.886384,-20.720421,696,SIM_003652,SE,NE
